MDE ID,County,Name,City,11/13/21,11/27/21,12/11/21,12/25/21
0700-01-015,Saint Louis,Hermantown Middle,Hermantown,20-29,5-9,0-4,0-4
0700-01-020,Saint Louis,Hermantown Senior High,Hermantown,10-19,5-9,0-4,0-4
0701-01-350,Saint Louis,Hibbing High,Hibbing,10-19,5-9,10-19,0-4
0709-01-475,Saint Louis,Homecroft Elementary,Duluth,5-9,10-19,5-9,0-4
0709-01-525,Saint Louis,Laura MacArthur Elementary,Duluth,5-9,5-9,0-4,0-4
0701-01-310,Saint Louis,Lincoln Elementary,Hibbing,5-9,10-19,5-9,0-4
0709-01-225,Saint Louis,Lincoln Park Middle School,Duluth,5-9,5-9,5-9,0-4
0709-01-521,Saint Louis,Lowell Elementary Spanish Immersion,Duluth,0-4,0-4,5-9,0-4
2711-01-010,Saint Louis,Mesabi East Elementary,Aurora,10-19,0-4,0-4,0-4
4020-07-010,Saint Louis,North Star Academy,Duluth,5-9,0-4,0-4,0-4
0709-01-335,Saint Louis,Ordean East Middle School,Duluth,5-9,5-9,5-9,0-4
0709-01-550,Saint Louis,Piedmont Elementary,Duluth,5-9,10-19,0-4,0-4
0704-01-006,Saint Louis,Pike Lake Elementary,Duluth,0-4,5-9,0-4,0-4
0704-01-001,Saint Louis,Proctor Senior High,Proctor,10-19,10-19,0-4,0-4
4020-07-040,Saint Louis,Raleigh Primary/El Academy,Duluth,0-4,5-9,0-4,0-4
2909-01-030,Saint Louis,Roosevelt Elementary,Virginia,10-19,0-4,0-4,0-4
2142-01-040,Saint Louis,South Ridge Elementary,Culver,0-4,5-9,0-4,0-4
0709-31-003,Saint Louis,Stella Maris Academy-Holy Rosary Campus,Duluth,0-4,10-19,0-4,0-4
0709-31-009,Saint Louis,Stella Maris Academy-St. John's Campus,Duluth,0-4,5-9,0-4,0-4
0709-01-565,Saint Louis,Stowe Elementary,Duluth,5-9,0-4,0-4,0-4
2909-01-090,Saint Louis,Virginia Secondary,Virginia,0-4,5-9,0-4,0-4
4184-07-010,Scott,Aspen Academy,Savage,5-9,10-19,5-9,0-4
0716-01-020,Scott,Belle Plaine Senior High,Belle Plaine,5-9,10-19,5-9,0-4
0716-01-010,Scott,Chatfield Elementary,Belle Plaine,0-4,5-9,5-9,0-4
0720-01-865,Scott,Eagle Creek Elementary School,Shakopee,20-29,5-9,0-4,0-4
0721-01-521,Scott,Eagle View,Elko New Market,5-9,5-9,0-4,0-4
0721-01-651,Scott,Falcon Ridge,New Prague,5-9,10-19,0-4,0-4
0719-01-011,Scott,Five Hawks El.,Prior Lake,5-9,0-4,0-4,0-4
0719-01-014,Scott,Glendale El.,Savage,5-9,5-9,0-4,0-4
0719-01-019,Scott,Hamilton Ridge Elementary School,Savage,20-29,0-4,0-4,0-4
0719-01-020,Scott,Hidden Oaks Middle School,Prior Lake,5-9,10-19,0-4,0-4
0720-01-866,Scott,Jackson Elementary,Shakopee,10-19,10-19,5-9,0-4
0719-01-017,Scott,Jeffers Pond Elementary,Prior Lake,10-19,0-4,0-4,0-4
0717-01-637,Scott,Jordan Elementary,Jordan,0-4,5-9,0-4,0-4
0717-01-128,Scott,Jordan Middle,Jordan,0-4,0-4,5-9,0-4
0719-01-009,Scott,La Ola Del Lago at Grainwood,Prior Lake,5-9,5-9,0-4,0-4
0721-01-029,Scott,New Prague Senior High,New Prague,10-19,0-4,0-4,0-4
0716-01-011,Scott,Oak Crest Elementary,Belle Plaine,0-4,10-19,10-19,0-4
0719-01-030,Scott,Prior Lake High School,Savage,20-29,20-29,0-4,0-4
0721-01-345,Scott,Raven Stream Elementary,New Prague,0-4,0-4,5-9,0-4
0720-01-864,Scott,Red Oak Elementary,Shakopee,5-9,0-4,0-4,0-4
0719-01-018,Scott,Redtail Ridge Elementary School,Savage,5-9,10-19,0-4,0-4
0720-31-001,Scott,Shakopee Area Catholic School,Shakopee,0-4,5-9,5-9,0-4
0720-01-085,Scott,Shakopee East Middle School,Shakopee,10-19,5-9,0-4,0-4
0720-01-083,Scott,Shakopee High School,Shakopee,10-19,10-19,5-9,0-4
0720-01-084,Scott,Shakopee West Middle School,Shakopee,5-9,5-9,0-4,0-4
0191-31-002,Scott,St. John the Baptist,Savage,10-19,0-4,0-4,0-4
0719-31-001,Scott,St. Michael's Catholic,Prior Lake,5-9,0-4,0-4,0-4
0720-01-860,Scott,Sweeney Elementary,Shakopee,10-19,0-4,5-9,0-4
0719-01-021,Scott,Twin Oaks Middle School,Prior Lake,10-19,5-9,0-4,0-4
0719-01-010,Scott,Westwood El.,Prior Lake,20-29,0-4,0-4,0-4
0726-01-010,Sherburne,Becker Intermediate Elementary,Becker,5-9,0-4,0-4,0-4
0726-01-030,Sherburne,Becker Middle,Becker,5-9,0-4,0-4,0-4
0726-01-040,Sherburne,Becker Primary,Becker,5-9,5-9,5-9,0-4
0726-01-020,Sherburne,Becker Senior High,Becker,5-9,0-4,5-9,0-4
0727-01-030,Sherburne,Big Lake Middle School,Big Lake,5-9,0-4,0-4,0-4
0727-01-020,Sherburne,Big Lake Senior High,Big Lake,5-9,5-9,0-4,0-4
0742-01-016,Sherburne,Clearview Elementary,Clear Lake,5-9,0-4,0-4,0-4
0728-01-500,Sherburne,Elk River Senior High,Elk River,10-19,5-9,10-19,0-4
0728-01-310,Sherburne,Handke Center - Early Childhood Special Education,Elk River,0-4,5-9,0-4,0-4
0727-01-010,Sherburne,Independence Elementary,Big Lake,10-19,5-9,0-4,0-4
0727-01-040,Sherburne,Liberty Elementary,Big Lake,5-9,5-9,5-9,0-4
0728-01-300,Sherburne,Lincoln Elementary,Elk River,10-19,5-9,0-4,0-4
0728-01-700,Sherburne,Meadowvale Elementary,Elk River,10-19,5-9,5-9,0-4
0728-01-110,Sherburne,Parker Elementary,Elk River,10-19,5-9,0-4,0-4
0728-01-410,Sherburne,Salk Middle School,Elk River,5-9,5-9,10-19,0-4
4160-07-010,Sherburne,Spectrum High School,Elk River,10-19,5-9,5-9,0-4
0728-01-170,Sherburne,Twin Lakes Elementary,Elk River,5-9,5-9,10-19,0-4
0728-01-400,Sherburne,VandenBerge Middle School,Elk River,0-4,0-4,5-9,0-4
0728-01-210,Sherburne,Westwood Elementary,Zimmerman,10-19,5-9,5-9,0-4
0728-01-200,Sherburne,Zimmerman Elementary,Zimmerman,0-4,10-19,5-9,0-4
0728-01-200,Sherburne,Zimmerman Elementary,Zimmerman,0-4,0-4,10-19,0-4
0728-01-530,Sherburne,Zimmerman High School,Zimmerman,0-4,5-9,5-9,0-4
0728-01-530,Sherburne,Zimmerman High School,Zimmerman,0-4,0-4,5-9,0-4
4007-07-010,Sibley,Minnesota New Country School,Henderson,5-9,0-4,0-4,0-4
2310-01-010,Sibley,Sibley East-Gaylord Elementary,Gaylord,0-4,5-9,0-4,0-4
0745-01-060,Stearns,Albany Area High School,Albany,5-9,5-9,0-4,0-4
0742-01-057,Stearns,Apollo Senior High,Saint Cloud,5-9,5-9,10-19,0-4
0742-31-003,Stearns,Cathedral - John XXIII,Saint Cloud,5-9,5-9,0-4,0-4
0750-01-030,Stearns,Cold Spring Elementary,Cold Spring,5-9,5-9,0-4,0-4
0742-01-035,Stearns,Discovery Community Elementary,Waite Park,0-4,0-4,10-19,0-4
0463-01-010,Stearns,Eden Valley Elementary,Eden Valley,5-9,0-4,0-4,0-4
0738-01-001,Stearns,Holdingford Elementary,Holdingford,5-9,5-9,0-4,0-4
0738-01-002,Stearns,Holdingford Secondary,Holdingford,5-9,10-19,0-4,0-4
0742-01-025,Stearns,Kennedy Community School,Saint Joseph,5-9,10-19,5-9,0-4
0742-01-031,Stearns,Madison Elementary,Saint Cloud,10-19,10-19,5-9,0-4
0740-01-010,Stearns,Melrose Elementary,Melrose,0-4,5-9,0-4,0-4
0740-01-030,Stearns,Melrose Secondary,Melrose,5-9,0-4,0-4,0-4
0742-01-052,Stearns,North Junior High,Saint Cloud,5-9,5-9,5-9,0-4
0742-01-051,Stearns,Oak Hill Community Elementary,Saint Cloud,10-19,5-9,0-4,0-4
0748-01-040,Stearns,Pine Meadow Primary School,Sartell,5-9,0-4,0-4,0-4
4223-07-010,Stearns,Saint Cloud Math and Science Academy Charter School,St. Cloud,5-9,0-4,0-4,0-4
0748-01-050,Stearns,Sartell Middle,Sartell,5-9,5-9,0-4,0-4
0748-01-020,Stearns,Sartell Senior High,Sartell,5-9,10-19,0-4,0-4
0743-01-070,Stearns,Sauk Centre Middle,Sauk Centre,0-4,5-9,0-4,0-4
0743-01-030,Stearns,Sauk Centre Secondary,Sauk Centre,5-9,0-4,0-4,0-4
0742-01-054,Stearns,South Junior High,Saint Cloud,10-19,10-19,5-9,0-4
0742-01-059,Stearns,Technical Senior High,Saint Cloud,5-9,10-19,10-19,0-4
0742-01-040,Stearns,Westwood Elementary,Saint Cloud,5-9,10-19,5-9,0-4
0756-01-010,Steele,Blooming Prairie Elementary,Blooming Prairie,10-19,0-4,0-4,0-4
0761-01-901,Steele,Lincoln Elementary,Owatonna,10-19,0-4,0-4,0-4
0761-01-902,Steele,McKinley Elementary,Owatonna,0-4,5-9,0-4,0-4
2168-01-010,Steele,NRHEG Elementary,Ellendale,0-4,0-4,5-9,0-4
0761-01-151,Steele,Owatonna Middle School,Owatonna,5-9,10-19,0-4,0-4
0761-01-150,Steele,Owatonna Senior High,Owatonna,10-19,10-19,10-19,0-4
0761-01-904,Steele,Washington Elementary,Owatonna,0-4,5-9,0-4,0-4
2769-01-030,Stevens,Morris Area Elementary,Morris,30-39,0-4,0-4,0-4
2769-01-010,Stevens,Morris Area Secondary,Morris,0-4,5-9,0-4,0-4
0777-01-101,Swift,Benson Secondary,Benson,10-19,5-9,0-4,0-4
0775-01-050,Swift,Kerkhoven Secondary,Kerkhoven,5-9,0-4,0-4,0-4
0777-01-103,Swift,Northside Elementary,Benson,10-19,10-19,0-4,0-4
2753-01-010,Todd,Long Prairie-Grey Eagle Elementary,Long Prairie,20-29,0-4,0-4,0-4
2170-01-050,Todd,Motley-Staples Middle School,Staples,5-9,0-4,0-4,0-4
2170-01-030,Todd,Staples-Motley Elementary,Staples,5-9,0-4,0-4,0-4
2170-01-040,Todd,Staples-Motley Senior High,Staples,10-19,0-4,0-4,0-4
0813-01-010,Wabasha,Bluff View Elementary,Lake City,5-9,5-9,0-4,0-4
0813-01-040,Wabasha,Lincoln Secondary,Lake City,10-19,0-4,0-4,0-4
2899-01-020,Wabasha,Plainview-Elgin-Millville 4-6,Elgin,5-9,5-9,0-4,0-4
2899-01-040,Wabasha,Plainview-Elgin-Millville High,Plainview,5-9,0-4,0-4,0-4
2899-01-010,Wabasha,Plainview-Elgin-Millville PK-3,Plainview,0-4,5-9,0-4,0-4
0811-01-030,Wabasha,Wabasha-Kellogg Elementary,Wabasha,0-4,5-9,0-4,0-4
0811-01-040,Wabasha,Wabasha-Kellogg Secondary,Wabasha,0-4,5-9,0-4,0-4
2805-01-001,Wabasha,Zumbrota-Mazeppa Elementary School,Mazeppa,5-9,0-4,0-4,0-4
2805-01-001,Wabasha,Zumbrota-Mazeppa Elementary School,Mazeppa,5-9,5-9,0-4,0-4
0818-01-010,Wadena,Verndale Elementary,Verndale,5-9,0-4,0-4,0-4
0818-01-020,Wadena,Verndale Secondary,Verndale,5-9,0-4,0-4,0-4
2155-01-002,Wadena,Wadena-Deer Creek Elementary,Wadena,10-19,0-4,0-4,0-4
2155-01-001,Wadena,Wadena-Deer Creek Senior High,Wadena,5-9,0-4,0-4,0-4
2168-01-003,Waseca,NRHEG Secondary,New Richland,0-4,0-4,5-9,0-4
2835-31-011,Waseca,Trinity Lutheran,Janesville,5-9,0-4,0-4,0-4
0834-01-786,Washington,Andersen Elementary,Bayport,5-9,5-9,0-4,0-4
0833-01-030,Washington,Armstrong Elementary,Cottage Grove,0-4,5-9,0-4,0-4
0834-01-797,Washington,Brookview Elementary,Woodbury,5-9,0-4,0-4,0-4
0833-01-037,Washington,Cottage Grove Elementary,Cottage Grove,10-19,5-9,0-4,0-4
0833-01-020,Washington,Cottage Grove Middle School,Cottage Grove,10-19,10-19,0-4,0-4
0833-01-032,Washington,Crestview Elementary,Cottage Grove,10-19,5-9,0-4,0-4
0833-01-025,Washington,East Ridge High School,Woodbury,5-9,5-9,0-4,0-4
0625-01-357,Washington,E-STEM Middle School,Woodbury,0-4,5-9,0-4,0-4
0831-01-114,Washington,Forest Lake Area High School,Forest Lake,5-9,0-4,5-9,0-4
0831-01-627,Washington,Forest View Elementary,Forest Lake,0-4,5-9,0-4,0-4
0833-01-034,Washington,Grey Cloud Elementary,Cottage Grove,10-19,10-19,5-9,0-4
0833-01-036,Washington,Hillside Elementary,Cottage Grove,10-19,5-9,0-4,0-4
0834-01-787,Washington,Lake Elmo Elementary,Lake Elmo,0-4,10-19,5-9,0-4
0833-01-021,Washington,Lake Middle School,Woodbury,5-9,5-9,10-19,0-4
4116-07-010,Washington,Lakes International Language Academy Main Campus,Forest Lake,5-9,10-19,20-29,0-4
4116-07-020,Washington,Lakes International Language Academy-Headwaters Campus,Forest Lake,5-9,0-4,0-4,0-4
0833-01-041,Washington,Liberty Ridge Elementary,Woodbury,10-19,5-9,0-4,0-4
4116-07-030,Washington,LILA Kinder Center,Forest Lake,0-4,5-9,0-4,0-4
0831-01-629,Washington,Linwood Elementary,Wyoming,5-9,5-9,0-4,0-4
0832-01-030,Washington,Mahtomedi Middle,Mahtomedi,0-4,10-19,5-9,0-4
0832-01-040,Washington,Mahtomedi Senior High,Mahtomedi,0-4,5-9,0-4,0-4
0833-01-047,Washington,Middleton Elementary,Woodbury,20-29,5-9,0-4,0-4
0833-31-001,Washington,New Life Academy,Woodbury,20-29,5-9,0-4,0-4
0833-01-031,Washington,Nuevas Fronteras Spanish Immersion Elementary,St Paul Park,5-9,10-19,5-9,0-4
0832-01-010,Washington,O.H. Anderson Elementary,Mahtomedi,0-4,5-9,0-4,0-4
0834-01-048,Washington,Oak-Land Middle School,Lake Elmo,5-9,10-19,10-19,0-4
0833-01-022,Washington,Oltman Middle School,Cottage Grove,5-9,0-4,5-9,0-4
0624-01-824,Washington,Oneka Elementary School,Hugo,20-29,10-19,5-9,0-4
0833-01-024,Washington,Park High School,Cottage Grove,10-19,10-19,5-9,0-4
0833-01-040,Washington,Pine Hill Elementary,Cottage Grove,5-9,0-4,5-9,0-4
0833-01-042,Washington,Pullman Elementary,Saint Paul Park,0-4,5-9,0-4,0-4
0833-01-043,Washington,Red Rock Elementary,Woodbury,10-19,0-4,0-4,0-4
0833-01-044,Washington,Royal Oaks Elementary,Woodbury,10-19,5-9,0-4,0-4
0834-01-804,Washington,Rutherford Elementary,Stillwater,0-4,10-19,5-9,0-4
0833-31-065,Washington,Saint Ambrose Woodbury Catholic Sch,Woodbury,5-9,0-4,5-9,0-4
0831-01-630,Washington,Scandia Elementary,Scandia,5-9,0-4,0-4,0-4
0622-01-054,Washington,Skyview Community Middle,Oakdale,5-9,0-4,0-4,0-4
4120-07-020,Washington,St. Croix Preparatory Academy,Stillwater,10-19,5-9,5-9,0-4
0834-01-047,Washington,Stillwater Area High School,Stillwater,5-9,20-29,5-9,5-9
0834-01-049,Washington,Stillwater Middle School,Stillwater,0-4,10-19,0-4,0-4
0834-01-793,Washington,Stonebridge Elementary,Stillwater,0-4,5-9,0-4,0-4
0622-01-058,Washington,Tartan Senior High,Oakdale,5-9,10-19,5-9,0-4
0833-01-075,Washington,Valley Crossing Elementary,Woodbury,10-19,0-4,0-4,0-4
0833-01-046,Washington,Woodbury Elementary,Woodbury,0-4,5-9,0-4,0-4
0833-01-046,Washington,Woodbury Elementary,Woodbury,0-4,0-4,5-9,0-4
0833-01-029,Washington,Woodbury High School,Woodbury,10-19,5-9,0-4,0-4
0833-01-029,Washington,Woodbury High School,Woodbury,5-9,10-19,5-9,0-4
4228-07-010,Washington,Woodbury Leadership Academy,Woodbury,5-9,5-9,5-9,0-4
4228-07-010,Washington,Woodbury Leadership Academy,Woodbury,0-4,5-9,5-9,5-9
0833-01-028,Washington,Woodbury Middle School,Woodbury,5-9,10-19,0-4,0-4
0833-01-028,Washington,Woodbury Middle School,Woodbury,0-4,5-9,10-19,0-4
0831-01-631,Washington,Wyoming Elementary,Wyoming,5-9,0-4,0-4,0-4
0831-01-631,Washington,Wyoming Elementary,Wyoming,0-4,5-9,0-4,0-4
0840-01-111,Watonwan,St. James Middle/High School,Saint James,0-4,0-4,5-9,0-4
0840-01-020,Watonwan,St. James Northside Elementary,Saint James,10-19,5-9,5-9,0-4
0861-31-031,Winona,Cotter Schools (Jr/Sr),Winona,5-9,5-9,5-9,0-4
0861-01-015,Winona,Goodview Elementary,Winona,5-9,0-4,0-4,0-4
0857-31-001,Winona,Immanuel Lutheran,Lewiston,0-4,5-9,0-4,0-4
0857-01-010,Winona,Lewiston-Altura Elementary,Lewiston,0-4,0-4,5-9,0-4
0858-01-002,Winona,St. Charles Elementary,Saint Charles,5-9,0-4,0-4,0-4
0861-01-012,Winona,Washington-Kosciusko Elementary,Winona,0-4,0-4,5-9,0-4
0861-01-006,Winona,Winona Middle,Winona,0-4,5-9,5-9,0-4
0861-01-006,Winona,Winona Middle,Winona,0-4,0-4,5-9,0-4
0861-01-007,Winona,Winona Senior High,Winona,5-9,5-9,0-4,0-4
0861-01-007,Winona,Winona Senior High,Winona,0-4,5-9,5-9,0-4
0885-01-010,Wright,Albertville Primary,Albertville,0-4,5-9,5-9,0-4
0876-01-001,Wright,Annandale Elementary School,Annandale,10-19,10-19,0-4,0-4
0876-01-002,Wright,Annandale Middle School,Annandale,10-19,0-4,0-4,0-4
0885-01-060,Wright,Big Woods Elementary,Saint Michael,5-9,5-9,0-4,0-4
0877-01-030,Wright,Buffalo Community Middle,Buffalo,5-9,10-19,5-9,5-9
0877-01-040,Wright,Buffalo Senior High,Buffalo,5-9,5-9,5-9,0-4
0466-01-004,Wright,Dassel-Cokato Middle,Cokato,5-9,5-9,0-4,0-4
0466-01-002,Wright,Dassel-Cokato Senior High,Cokato,0-4,5-9,5-9,0-4
0879-01-020,Wright,Delano High School,Delano,5-9,5-9,0-4,0-4
0882-01-061,Wright,Eastview Education Center,Monticello,0-4,5-9,0-4,0-4
0885-01-070,Wright,Fieldstone Elementary School,Saint Michael,0-4,5-9,0-4,0-4
0877-01-020,Wright,Hanover Elementary,Hanover,5-9,0-4,0-4,0-4
2687-01-086,Wright,Howard Lake-Waverly-Winsted Middle School,Howard Lake,5-9,0-4,0-4,0-4
4118-07-010,Wright,Kaleidoscope Charter Elementary School,Otsego,30-39,0-4,0-4,0-4
4118-07-020,Wright,Kaleidoscope Charter High School,Otsego,10-19,0-4,0-4,0-4
0881-01-010,Wright,Maple Lake Elementary,Maple Lake,10-19,0-4,0-4,0-4
0881-01-020,Wright,Maple Lake Secondary,Maple Lake,5-9,0-4,0-4,0-4
0882-01-030,Wright,Monticello Middle,Monticello,20-29,10-19,0-4,0-4
0882-01-020,Wright,Monticello Senior High,Monticello,0-4,10-19,5-9,0-4
0877-01-065,Wright,Northwinds Elementary,Buffalo,5-9,0-4,0-4,0-4
0728-01-800,Wright,Otsego Elementary,Otsego,0-4,0-4,5-9,5-9
0877-01-010,Wright,Parkside Elementary,Buffalo,5-9,5-9,0-4,0-4
0882-01-010,Wright,Pinewood Elementary,Monticello,0-4,5-9,0-4,0-4
0728-01-180,Wright,Prairie View Elementary School,Otsego,5-9,5-9,0-4,0-4
0885-01-040,Wright,St. Michael Elementary,Saint Michael,10-19,10-19,0-4,0-4
0885-01-030,Wright,St. Michael-Albertville Middle East,Saint Michael,10-19,5-9,10-19,0-4
0885-01-090,Wright,St. Michael-Albertville Middle West,Albertville,10-19,10-19,10-19,0-4
0885-01-020,Wright,St. Michael-Albertville Senior High,Saint Michael,10-19,10-19,0-4,0-4
0877-01-060,Wright,Tatanka Elementary STEM School,Buffalo,5-9,5-9,0-4,0-4
2190-01-022,Yellow Medicine,Yellow Medicine East High School,Granite Falls,5-9,0-4,0-4,0-4
